name_id,name,note
mbs,Margaret Bayard Smith,"Margaret Bayard Smith (1778-1844), American author, socialite and political commentary on Washington society. Wife of Samuel Harrison Smith, American journalist and newspaper publisher. For Bayard Smith’s papers see https://www.loc.gov/collections/margaret-bayard-smith-papers/about-this-collection/related-resources/"
mbuchanan,M. Buchanan,
mcar,Matthew Carey,"Matthew Carey (1760-1839), Irish-American publisher, economist in Philadelphia: https://en.wikipedia.org/wiki/Mathew_Carey"
mcbourbon,"Marie-Caroline de Bourbon-Sicile, duchesse de Berry","Marie-Caroline de Bourbon-Sicile, duchesse de Berry (1798–1870), on giving birth to a child in prison, was discovered to have remarried an Italian and forfeited her French citizenship: https://en.wikipedia.org/wiki/Marie-Caroline_of_Bourbon-Two_Sicilies,_Duchess_of_Berry"
mccyoung,McClintock Young,"McClintock Young, Chief Clerk of the New York State Assembly"
mcohen,M. Cohen,
mcp,Matthew Charles Paterson,"Matthew Charles Paterson (d. 26 Jan 1846), American lawyer and politician from New York; graduated from Columbia College (1819); delivered An Address on Primary Education before the Columbia Peithologian Society; New York County District Attorney (June 1844-Jan 1846): https://en.wikipedia.org/wiki/Matthew_C._Paterson"
mcpaterson,M Patterson,
mcsmith,Miles C Smith,
mdaunon,M Daunon,
mdbricke,M De Bricke,
mdcoutz,Bonnett de Coutz,Possibly French author Bonnett de Coutz author of Procédé pour protéger les soldats de la pluie. 1808: http://143.126.211.224/chan/chan/fonds/13072inventaireF8.pdf
mdemoyencourt,M Demoyencourt,
mdlmartine,M de la Martine,
mdoran,Margaret Doran,
mduvermot,M Duvermot,
medg,Maria Edgeworth,"Maria Edgeworth (1768-1849), Irish novelist: https://doi.org/10.1093/ref:odnb/8476"
mfilleau,M. Filleau,
mfleuriau,Mr Fleuriau,
mgandais,M Gandais,
mgbiennais,Martin-Guillaime Biennais,Martin-Guillaime Biennais (1764-1843): https://www.richardreddingantiques.com/artists/291-martin-guillaume-biennais/biography/
mgod,Maximilien Godefroy,
mhr,Miss Hamilton Rowan,"Miss Hamilton Rowan, presumably daughter of Archibald Hamilton Rowan – probable UI reference. AHR was defended by John Philpott Curran whose daughter Amelia Curran was a friend of DBW. AHR was friendly with Rev Dr [William] Hamilton Drummond, Rev William Jackson, spy for the French Committee of Public Safety and witnessed the events of the Terror, he was friends with Mary Wollstonecraft. AHR moved to Philadelphia in 1795, then Wilmington Delaware, before returning to Ireland in 1806, residing at his home in Killyleagh Castle. Manuscript versions of the memoirs by various hands (again, in varying degrees of completion) are preserved in the Royal Irish Academy, The Public Record Office of Northern Ireland, and The Delaware Historical Society."
miltitz,Alexander von Miltitz,"Alexander von Miltitz, author of Manuel des Consuls: https://www.worldcat.org/title/manuel-des-consuls/oclc/563108632&referer=brief_results"
mipringle,Mary Izard Pringle,Mary Izard Pringle (1781-1859): https://www.findagrave.com/memorial/29796900/mary-pringle_poinsett . Her son John Julius izard Pringle and his wife Jane Lynch Pringle lived near Poinsett and his wife.
missaiken,Miss Aiken,
missbridgen,Miss Bridgen,"Anna Bridgen and her husband John Bridgen were well-connected residents of De Witt, New York. Mrs Bridgen is famous for expressing critical opinions of John Jacob Astor: ‘Others who encountered Astor socially found him to be “one of the most wretched men,” displeased with his daughters, and obsessed with the granddaughter by his estranged daughter Mrs Langdon. There was something about Astor which made New Yorkers uneasy, and it was not only his table manners or money that disturbed them’ (Eric Homberger, Mrs Astor New York: Money and Social Power in a Gilded Age (New Haven: Yale, 1994), 309n."
missbrongnier,Miss Brongier,
misscmarx,Miss C Marx,
misscoppinger,Miss Coppinger,
missframe,Miss Frame,
missgarnett,Miss Garnett,
missguibout,Miss Guibout,
misskitchingman,Miss Kitchingman,
missmasterson,Miss Masterson,
missmauduit,Miss Mauduit,
missmccarthy,Miss McCarthy,
misssedgewick,Miss Sedgewick,
misstaylor,Miss Taylor,
misswilkes,Miss Wilkes,
missyates,Miss Yates,
mjlbaugiour,M J Laffette Baugiour,
mjmcneal,M. J. McNeal,
mjonesscherrerhorne,Mr Scherrerhorne,
mkienen,M. Kienen,
mknapier,Mackay Napier,
mlewis,Meriwether Louis,
mllelodtel,Mademoiselle Lodtel,
mmason,Murray Mason,
mmcarnell,M M Carnell,
mmclane,M McLane,
mmcourtin,M M. Courtin,
mmdbure,M M De Bure,
mmdclassby,M M. de Classby,
mmebdbussieu,Madame Beaurepaire de Bussieu,
mmebel,Madame Bel,
mmeboidal,Madame Boidal,
mmedannonn,Madame d’Annonn,
mmedcobbet,Madame de Cobbet,
mmedebusiead,Madam de Busiead,
mmedegivre,Madame de Givre,
mmedehocquard,Madame de Hocquard,
mmedenis,Madame Denis,
mmedgoulay,Madame de Gourlay,
mmedlutte,Madame de Lutte,
mmedmontbret,Madame de Montbret,
mmegregoire,Madame Gregoire,
mmehacket,Madam Hacket,
mmejunker,Mme Junker,
mmelejeune,Madame Lejeune,
mmelemore,Mme Lemore,
mmeperceval,Madame Perceval,
mmn,Mordecai Manuel Noah,"Mordecai Manuel Noah (1785-1851): American sheriff, consul, playwright and utopian: https://en.wikipedia.org/wiki/Mordecai_Manuel_Noah"
mnoisette,M Noisette,
moorerobinson,Dr Moore Robinson,"Probably Dr Moore Robinson (1820-1843), brother of Moncure Robinson"
mpayen,M Payen,
mpost,Minturn Post,"Minturn Post (1808-1869): https://en.wikisource.org/wiki/Page:Appletons%27_Cyclop%C3%A6dia_of_American_Biography_(1900,_volume_5).djvu/110"
mr_thompson,Mr Thompson,Partner with John G. Adams of the New York Dispensary.
mralexander,Mr Alexander,
mrashton,Mr Ashton,
mrbabcock,Mr Babcock,
mrbabier,Mr Babier,
mrbariois,Mr Bariois,
mrbeauprise,Mr Beauprise,
mrbenton,Mr Benton,
mrbidd,Mr Biddle,
mrbirkbeck,Mr Birkbeck,
mrblagden,Mr Blagden,
mrbosc,Mr Bosc,
mrbothling,Mr Bothling,
mrbronson,Mr Bronson,
mrburns,Mr Burns,
mrcaldcleugh,Mr Caldcleugh,
mrcarill,Mr Carill,
mrcentress,Mr Centress,
mrcharming,Mr Charming,
mrchase,Mr Chase,
mrclairborne,Mr Clairborne,
mrcoates,Mr Coates,
mrcogrell,Mr Cogrell,
mrcogsnell,Mr Cogsnell,
mrcorin,Mr Corin,
mrcreighton,Mr Creighton,
mrdarusement,Mr Darusemunt,
mrdavid,Mr David,
mrdebehr,Mr De Behr,
mrdelavaux,Mr Delavaux,
mrdempsey,Mr Dempsey,
mrdenimdetour,Mr de Nimdetour,
mrdennison,Mr Dennison,
mrdesdoutaine,Mr Desdoutaine,
mrdickens,Mr Dickens,
mrdickins,Mr Dickins,
mrdillon,Mr Dillon,
mrdraper,Mr Draper,
mrdubois,M. Dubois,
mrdubouchet,Mr Dubouchet,
mreccles,Mr Eccles,
mreckeford,Mr Eckeford,Son of Scottish-born New York shipbuilder Henry Eckford (1775–1832): http://www.mcjazz.f2s.com/HenryEckford.htm
mredward,Mr Edward,
mrfernaux,Mr Fernaux,
mrfield,Mr Field,
mrfinch,Mr Finch,
mrfletcher,Mr Fletcher,Son of Judge J Fletcher
mrflush,Mr Flush,
mrfochalle,Mr Fochalle,
mrfrazer,Mr Frazer,
mrfurman,Mr Furman,
mrgalignani,Mr Galignani,
mrgamy,Mr Gamy,
mrgarnett,Mr Garnett,
mrgarnier,Mr Garnier,
mrgeiger,Mr Geiger,
mrglaff,Mr Glaff,
mrgleason,Mr Gleason,
mrgreenshaw,Mr Greenshaw,
mrhacket,Mr Hacket,
mrhale,Mr Hale,
mrhammond,Mr Hammond,
mrhicks,Mr Hicks,
mrhodgson,Mr Hodgson,
mrhorris,Mr Horris,
mrhottinguer,Mr Hottinguer,
mrhowland,Mr Howland,
mrisard,Mr Isard,
mritch,M Ritchie,
mrjannin,Mr Jannin,
mrkauman,Mr Kauman,
mrkirk,Mr Kirk,
mrlamb,Mr Lamb,
mrlarrey,Mr Larrey,
mrlarue,Mr La Rue,
mrleiber,Mr Leiber,
mrleroy,Mr LeRoy,
mrletton,Mr Letton,
mrlewis,Mr Lewis,
mrlhorente,Mr Lhorente,
mrlloyd,Mr Lloyd,
mrluke,Mr Luke,
mrlyman,Mr Lyman,
mrmacdermot,Mr MacDermot,
mrmaclure,Mr Maclure,
mrmason,Mr Mason,
mrmathias,Mr Mathias,
mrmay,Mr May,
mrmcbear,Mr McBear,
mrmccay,Mr McCay,
mrmcelkiney,Mr McElkiney,
mrmcilvaine,Mr McIlvaine,
mrmigneret,Mr Migneret,
mrmirabel,Mr Mirabel,
mrmixter,Mr Mixter,
mrmosher,Mr Mosher,
mrmure,Mr Mure,
mrmutter,Mr Mutter,
mrmyres,Mr Myres,
mrnicholson,Mr Nicholson,
mrnooth,Mr Nooth,
mrnowell,Mr Nowell,
mrob,Moncure Robinson,"Moncure Robinson (1802-1891), American engineer who studied in Paris in 1828 and built one of the earliest Pennsylvania railroads: https://en.wikipedia.org/wiki/Moncure_Robinson"
mroflaherty,Mr O'Flaherty,
mroliver,Mr Oliver,
mrossange,M Rossange,Partner in publishing firm H. Colburn & Co. & M. Rossange
mrpachard,Mr Pachard,
mrparks,Parks,"Parks was an Irish patriot who, like DBW, was expelled to the US but later settled in the rue de Vaugirard Paris (c. 1820?) in a hotel owned by Comte Boulay de la Meurthe, a minister of Napoleon, and is mentioned by Miles Byrne in Memoires, p. 412."
mrpasclet,Mr Pasclet,
mrperpigna,Mr Perpigna,
mrpeterville,Mr Peterville,
mrpichens,Mr Pichens,
mrpicquet,Mr Picquet,
mrpillard,Mr Pillard,
mrpohert,Mr Pohert,
mrpoletica,Mr Poletica,
mrpreserver,Mr Preserver,
mrrandall,Mr Randall,
mrrush,Mr Rush,
mrsadger,Mrs Adger,"Mrs Adger of Charleston, mother of Rev James Adger"
mrsalisbury,Mr Salisbury,
mrsamcmahon,Mrs McMahon,Likely the widow of United Irishman Arthur McMahon (1755-)
mrsansaud,Mr Sansaud,
mrsavage,Mr Savage,
mrsblawrence,Mrs Lawrence,
mrsbomford,Mrs Bomford,
mrsbrowne,Mrs Browne,
mrscarnegie,Mrs Carnegie,
mrschase,Mrs Chase,
mrschiffer,Mr Schiffer,
mrsdegoudy,Mrs De Goudy,
mrsdent,Mrs Dent,
mrsdouglas,Mrs Douglas,
mrsdupre,Mrs Du Pre,
mrseafferton,Mr Seafferton,
mrsears,Mr Sears,
mrsejourney,Mr Sejourney,
mrsepres,Mr Sepres,
mrsfhall,Mrs Frederick Hall,
mrsfmignet,Madame Mignet,Wife of Francois Mignet
mrsgmason,Mrs Mason,
mrshedelteon,Mr Shedelteon,
mrsherony,Mrs Herony,
mrshumatherton,Mrs Atherton,
mrsiegmer,Mr Siegmer,
mrsimms,Mr Simms,
mrsirtr,Mr. Sirtr,
mrsjocham,Mrs John Chambers,
mrsjones,Mrs Jones,
mrskipworth,Mr Skipworth,
mrsmacso,Mrs Macso,
mrsmallot,Mrs Mallot,
mrsmason,Mrs Mason,
mrsmays,Mrs Mays,
mrsmaywood,Mrs Maywood,
mrsmcconver,Mrs McConver,
mrsmeads,Mrs Meads,
mrsmiske,Mr Smiske,
mrsmoth,Mrs Moth,
mrsparks,Mrs Parks,
mrspastoret,Mrs Pastoret,
mrspichon,Madame Pichon,
mrspooner,Mr Spooner,
mrsrmacdonnell,Mrs Macdonell,
mrsrobiquet,Mrs Robiquet,
mrsrwalshj,Mrs Robert Walsh,
mrsscherrerhorne,Mrs Scherrerhorne,
mrssears,Mrs Sears,
mrstallmadge,Mrs Tallmadge,
mrstenley,Mr Stenley,
mrstoddart,Mr Stoddart,
mrstrandolph,Mrs Randolph,
mrstretch,Mr Stretch,
mrsttrarse,Mr St. Trarse,
mrsvanini,Mrs Vanini,
mrsvmott,Mrs Mott,
mrswhitehead,Mrs Whitehead,
mrswilliams,Mrs Williams,
mrswjackson,Mrs Jackson,
mrterril,Mr Terril,
mrthelwall,Mr Thelwall,
mrtyker,Mr Tyker,
mrvandriesse,Mr Vandriesse,
mrvanhess,Mr Van Hess,
mrvaraignen,Mr Varaignen,
mrvillien,Mr Villien,
mrwalin,Mr Walin,
mrwaren,Mr Waren,
mrwilliams,Mr Williams,
mrwormerley,Mr Wormerley,
mrwurton,Mr Wurton,
mseguier,M. Seguier,
msta,Mariana Starke,"Mariana Starke (1761/2-1838), Author of Mariana Starke (1828), Travels in Europe Between the Years 1824 and 1828 , London: Murray: https://en.wikipedia.org/wiki/Mariana_Starke She was friends with Amelia Curran: https://womanandhersphere.com/2016/01/05/mariana-starke-buy-a-copy-recently-discovered-letters-of-the-19th-century-travel-guide-writer-mariana-starke/"
mstorrow,M Storrow,
mtone,Mathilda Wilson (nee Tone),"Mutual correspondent of Warden, Mathilda Wilson (1769-1849) married Theobald Wolfe Tone in 1785; mother of William Theobald Wolfe Tone. Married her second husband Thomas Wilson in 1816: https://en.wikipedia.org/wiki/Matilda_Tone"
mvb,Martin Van Buren,"Martin Van Buren (1782-1862), American statesman and eight President of the United States from 1837 to 1841. Born a Dutch-speaker in Kinderhook where Warden first settled in the United States in 1799. Van Buren and Warden would have met in person when Van Buren moved back to Kinderhook from University in 1803, where he formed a law partnership with his brother James Van Alen. (Mackenzie, William Lyon (1846). The Life and Times of Martin Van Buren . Cooke & Company. pp. 21 –22.)"
mvillenair,M Villenair,
mvnapier,Macvey Napier,
mvndv,Madame Villette,"Madame Villette (nee de Varicourt): described by Elbridge Gerry as the ‘celebrated belle and bonne of Voltaire’ a widow of a Paris gentleman Charles, Marquis de Villette, a colonel in thekin’s service; she was on Robespierre’s list of conscription and confined in prison for ten months, expecting to be summoned to the guillotine; friend of Mrs Elizabeth Patterson and neighbor of Warden. (The Life of Elbridge Gerry: with contemporary letters to the close of the American Revolution, vol. 2, (Wells and Lilly, 1829: 202). Following the breakup of her marriage to Vilette in 1777, he had been taken into the household of Madame Denis, Voltaire’ niece: https://theodora.com/encyclopedia/v/charles_marquis_de_villette.html"
napbonap,Napoleon Bonaparte,
nbidd,Nicholas Biddle,
nbow,Dr Nathaniel Bowditch,Nathaniel Bowditch (1773–1838) was an early American mathematician remembered for his work on ocean navigation; translated Pierre-Simon de La Place’s Mécanique céleste and mutual friend of DBW and Humboldt; member of American Philosophical Society: https://en.wikipedia.org/wiki/Nathaniel_Bowditch .
nbre,Nicholas Bremontier,Nicholas Bremontier (1738-1809): French engineer and pioneer in techniques to preserve sand dunes: https://fr.wikipedia.org/wiki/Nicolas_Br%C3%A9montier
nbrown,Mr N Brown,
nbtucker,Nathaniel Beverley Tucker,Nathaniel Beverley Tucker (1784-1851): https://en.wikipedia.org/wiki/Nathaniel_Beverley_Tucker
ncar,Nicholas Carlisle,"Nicholas Carlisle (1771-1847), antiquary and Secretary of the Society of Antiquities: https://www.royalacademy.org.uk/art-artists/name/nicholas-carlisle"
ncjackson,N. Charles Jackson,
ndenver,Nan Denver,
nearnolt,Noel-Emilie Arnolt,
nhc,Nathaniel Hazeltine Carter,"Nathaniel Hazeltine Carter (1787-1830), editor of The Statesman Newspaper [New York] and author of Travels in Europe (1829): http://spenserians.cath.vt.edu/AuthorRecord.php?action=GET&recordid=33758"
nherbemont,Nicholas Herbemont,"Nicholas Herbemont of Charleston, botanist who collected many species of rare plants around South Carolina and author of Pioneering American Wine: writings of Nicholas Herbemont, Master Viticulturist ed. David Shields (Athens: University of Georgia Press, 2009)"
nhjulius,Dr N.H. Julius,"Dr N.H. Julius was sent to Pennsylvania by the Prussian government to investigate penitentiaries (The Friend 17 (Society of Friends, 1844), p.51.)"
nlemore,Nugent Le More,
nlrogers,Nicholas Lloyd Rogers,
nnj,Nathaniel Niles Jr.,"Nathaniel Niles Jr. (1791-1869), son of Vermont Congressman of the same name: https://en.wikipedia.org/wiki/Nathaniel_Niles_Jr."
nnoint,N. Noint,
nweb,Noah Webster,"Noah Webster (1758-1843), American lexicographer, writer, editor: https://en.wikipedia.org/wiki/Noah_Webster"
oclarke,Lady Olivia Clarke,
octaviadelany,Octavia Mullanphy Delany Boyce,"Octavia Mullanphy Delany Boyce (1808-1876): https://www.geni.com/people/Octavia-Boyce/6000000028888329671 ; sibling of Warden’s correspondent, Mrs Ann Mullanphy Biddle (see letter to DBW 15 June 1834, MdHS), St Louis socialite and philanthropist: https://www.wikitree.com/wiki/Mullanphy-10"
officerpettes,Officer Pettes,
ohoffman,Ogden Hoffman,Ogden Hoffman (1794–1856) was an American lawyer and politician who served two terms in the United States House of Representatives : https://en.wikipedia.org/wiki/Ogden_Hoffman
orich,O. Rich,
pabrown,P. A Brown,
padfortia,Paul-Antoine de Fortia,
pbaubieur,Peter Baubieur,
pberthier,Pierre Berthier,"Pierre Berthier (1782-1861), mineralogist and scientist of the experimental school of Hauy and Dolomieu. Appointed by Napoleon as a mining engineer at Nevers and, in 1816, became a teacher in the Royal School of Mines, Paris. His work on the properties of the composition of metallic substances and fuels was published in 1833 in two volumes. Appointed to the Academie des Sciences in 1825, the Institute de France in 1827 and became a chevalier of the Legion of Honor: https://www.wonders-of-the-world.net/Eiffel-Tower/Pantheon/Pierre-Berthier.php and https://en.wikipedia.org/wiki/Pierre_Berthier"
pbonap,Pauline Bonaparte,"Pauline Bonaparte (1790-1825), sister of Napoleon and later the imperial French princess Borghese: https://en.wikipedia.org/wiki/Pauline_Bonaparte"
pclbreton,Philippe C. Le Breton,
pcorran,Captain Patrick Corran,An American citizen who died in Ireland in 1817. Warden would manage the affairs of his estate until 1836.
pdboisjostin,P D’a Boisjostin,
pdup,Peter Stephen De Ponceau,Peter Stephen De Ponceau (1760-1844): https://en.wikipedia.org/wiki/Peter_Stephen_Du_Ponceau
pgambler,Philip George Ambler,
pgldoulcet,"Philippe Gustave Le Doulcet, comte de Pontecoulant","Philippe Gustave Le Doulcet, Count de Pontecoulant (1795-1874), former pupil of the Polytechnique and captain of the Royal staff ; author of Theorie Analytique du systeme du monde (Paris, 1829): https://en.wikipedia.org/wiki/Philippe_Gustave_le_Doulcet,_Comte_de_Pont%C3%A9coulant"
phone,Philip Hone,"Philip Hone (1780-1851): good friends with most of the political, artistic and scientific leaders of his day. Most notable among them were: Washington Irving , Samuel Morse , Daniel Webster , John Jacob Astor and U.S. Presidents John Quincy Adams and Martin Van Buren . https://en.wikipedia.org/wiki/Philip_Hone"
pinpuff,Pindar Puff,
pjr,Pierre Jean Robiquet,"Pierre Jean Robiquet (1780-1840), French chemist who identified amino acids: https://en.wikipedia.org/wiki/Pierre_Jean_Robiquet"
pmpatterson,P M Patterson,
polk,James K. Polk,
ppbonneau,Dr Peter Porcher-Bonneau,"Likely Dr Peter Porcher-Bonneau (1814-1871), one of the signatories of the Ordinance of Secession (1860-1): https://www.findagrave.com/memorial/133307358/peter-porcher-bonneau"
prhordenbeg,Pr. Hordenbeg,
profadrain,Prof Adrain,
profbenwick,Professor Benwick,
proffarnham,Professor Farnham,
proffarrar,Professor Farrar,
profgoodman,Professor Goodman,
profhare,Professor Hare,
profhauy,Professor Hauy,
profjoslin,Professor Joslin,
profkunth,Professor Kunth,
proflittou,Professor Littou,
profnulty,Prof Nulty,
prossi,Pelligrino Rossi,"Pelligrino Rossi (1787-1848), Doctor of Law and Professor at the College de France: https://data.bnf.fr/fr/12315616/pellegrino_rossi/"
pthomson,Pinkey Thomson,
pvaughan,Petty Vaughan,"Petty Vaughan, son of banker Benjamin Vaughan (b. 1751) and nephew of John Vaughan (1756-1841), Treasurer of the American Philosophical Society; merchant and lieutenant in the Maine militia who spent time in London; author of Notes on the Cultivation of the Swedish Turnip (1819) https://www.loc.gov/resource/mtj1.051_0440_0443/"
pwendell,Peter Wendell,
rbb,Ruth Baldwin Barlow,"This could be Ruth Baldwin Barlow, widow of the former US Minister to France, but she died shortly after on 29 Mar 1818: https://www.findagrave.com/memorial/142598170/ruth-barlow"
rbgooch,Richard Barnes Gooch,"Richard Barnes Gooch (1820-1849), graduate of the University of Virginia, farmer with journalistic background who published letters from his trip to France and who would later become editor of the The Southern Planter from 1849 (Carr, Frederick Francis Jr., ""The Southern planter, 1841-1861"" (1971). Master's Theses. Paper 323, pp. 9-10)."
rbidd,Richard Biddle,
rchurch,R. Church,
rcsykes,Robert C Sykes,
rcurtis,Roderick Curtis,
rddelisle,René Doche-Delisle,Likely René Doche-Delisle (1760-1834): https://fr.wikipedia.org/wiki/Ren%C3%A9_Doche-Delisle
reg,Robert E. Griffith,Probably Robert E. Griffith an expert in medicine of the stomach in the class of 1820: https://books.google.co.uk/books?id=ZkT3Tvt2ItUC&pg=PA291&lpg=PA291&dq=%22Robert+E.+Griffith%22+medical&source=bl&ots=r7cV6nXiBi&sig=ACfU3U3Iw7kCCbNYHlRhnWi1zFTDwJ65jg&hl=en&sa=X&ved=2ahUKEwj1u_LzhOjoAhVaTxUIHV2gBYMQ6AEwA3oECAsQLw#v=onepage&q=%22Robert%20E.%20Griffith%22%20medical&f=false
revgriffen,Rev Mr Griffen,
rfulton,Robert Fulton,Robert Fulton (1765-1815): https://en.wikipedia.org/wiki/Robert_Fulton
rgbeasley,Reuben Gaunt Beasley,"Reuben Gaunt Beasley, US Consul at London (1808-1815) and Havre (1817-1848)"
rgr,Robert Gray,"Robert Gray (1755-1806), American sea captain and pioneer: https://en.wikipedia.org/wiki/Robert_Gray_(sea_captain)"
rharlan,Richard Harlan,"Richard Harlan (1796-1843), Philadelphia naturalist and palaeontologist: https://en.wikipedia.org/wiki/Richard_Harlan"
rharrison,General Rawson Harrison,
rharton,Richard Harton,
rhascall,Dr Robert Hascall,
rhcabell,Robert H. Cabell,
rjames,Robert James,
rjhs,Rev. J.H. Singer,"Rev. J.H. Singer , Secretary of the Royal Irish Academy at the time of writing to Warden."
rjj,Rev Jeremiah Joyce,"Rev Jeremiah Joyce (1764-1816), Scientific dialogues, intended for the instruction and entertainment of young people: in which the first principles of natural and experimental philosophy are fully explained (Philadelphia : H.C. Carey & I. Lea, M'Carty & Davis, Kimber & Sharpless, Lydia R. Bailey, Benjamin & Thomas Kite, Bennett & Walton, Marot & Walter, and Anthony Finley, 1825."
rjohnston,Robert Johnston,
rjp,Reverend James Porter,"Reverend James Porter (1753-1798), author of ‘Billy Bluff and the Squire’ and minister of Greyabbey Presbyterian and was Warden’s childhood minister: https://en.wikisource.org/wiki/Porter,_James_(1753-1798)_(DNB00) . Executed in front of his own meeting house in 1798, Porter was considered to be one of the Ulster martyrs to the United Irish cause. His two sons emigrated to America, James Jr [Porter]. and Alexander [Porter], a senator."
rlivingston,Robert Livingston,Robert Livingston (1746-1813): https://en.wikipedia.org/wiki/Robert_R._Livingston_(chancellor)
rlmussey,Dr R L Mussey,
rlroche,Dr R. La Roche,"Dr R. La Roche, physician of Philadelphia"
rmorris,Robert Morris,
rmpatterson,Robert M. Patterson,
rmwalsh,Robert Moylan Walsh,"Robert Moylan Walsh, b. 1811, son of Robert Walsh"
rnk1,[Unknown recipient],
rnk2,[Unknown recipient],
robadair,Robert Adair,
robbaird,Robert H. Baird,"Possibly inventor Robert H. Baird who had patents logged with the Us Patents Office for ‘hive and honey bee’, American cotton spinner (1851-3) or Robert Spencer Baird, author of the Annual Record for Science and Insutry (1871) and two catalogues of American birds and American serpents in the Smithsonian (see Catalogue of the Library of the United States Patent Office 1878, p. 29)"
robtownsend,Robert Townsend,
rozel,Madame de Rozelle,
rpjcarter,Rebecca P. J. Carter,
rpmiles,The Right Reverend Richard Pius Miles,"The Right Reverend Richard Pius Miles (1791-1860), first Bishop of Nashville from 1838-1860: https://dioceseofnashville.com/former-bishops"
rpringle,Robert Pringle,
rsaunders,"Robert Saunders, Jr.",
ruzielli,Matthew Uzilelli,"The only contemporary record of this name is Matthew Uzilelli (1805-60): partner in Charles Devaux & Co, foreign exchange bankers; a Director of London & South Western Railway; leading figure in English attempts to obtain French railway concessions; promoter with W. J. Chaplain and J. Masterman of the Barcelona & Mataro Railway (‘Directory of People Mentioned in the Diary’ in The Diary of William Mackenzie, First International Railway Contractor ed. David Brooke, [Thomas Telford 2000, xxxii])"
rvm,Robert von Mohl,"Robert von Mohl (1799-1875), German jurist and professor of political science at Tubingen: https://en.wikipedia.org/wiki/Robert_von_Mohl"
rwhite,Robert White,
rwj,Robert Walsh Jr,"Robert Walsh Jr (1784-1859), Philadelphia lawyer, editor and literary critic; member of the American Philosophical Society"
sac,Sir Arthur Clarke,"Sir Arthur Clarke (1778-1857), husband of Olivia Owenson Clarke (m. 1808): https://www.geni.com/people/Sir-Arthur-Clarke/6000000015450659645"
saeliot,Samuel A. Eliot,Samuel A. Eliot of Boston (1798-1862) who purchased Warden's American collection in 1823: https://en.wikipedia.org/wiki/Samuel_Atkins_Eliot_(politician)
salexly,Dr Samuel Alexly,
samadams,Samuel Adams,
samallison,Sam Allison,
samuelmorse,Professor Samuel F. B. Morse,"Professor Samuel F. B. Morse (1791-1872) who had travelled in Europe 1830-1832 to improve his painting skills. During his time in Paris, he developed a friendship with the writer and fellow Warden correspondent James Fennimore Cooper . On a subsequent trip in 1839, he met with Jacques Louis Madne Daguerre and wrote to the New York Observer describing the daguerreotype (an early form of photography): http://www.getty.edu/art/collection/objects/48544/maull-polyblank-professor-samuel-morse-british-1855-1860/"
samward,Samuel Ward,"Samuel Ward (1814-1884) was an American lobbyist, financier, author, and adventurer: http://archives.nypl.org/mss/3221"
sao,Samuel Alleyne Otis,Samuel Alleyne Otis (1740-1814): https://www.wikitree.com/wiki/Otis-252
sbonnif,S Bonnifoux,
sbw,Samuel Brown Wylie,Samuel Brown Wylie (1773-1852): https://www.findagrave.com/memorial/127778914/samuel-brown-wylie
sdpoisson,Siméon Denis Poisson,Siméon Denis Poisson (1781-1840): https://fr.wikipedia.org/wiki/Sim%C3%A9on_Denis_Poisson
senfolson,Senator Folson,
sfj,Samuel Farmar Jarvis,"Samuel Farmar Jarvis (1786-1851), American clergyman who studied in Paris up until 1827."
sgbrown,Mr S.G Brown,
sgh,Samuel Gridley Howe,"Samuel Gridley Howe (1801-1876), physician, abolitionist and advocate for education for the blind. A supporter of Greek nationalism, he enlisted in the Greek army as a surgeon: https://en.wikipedia.org/wiki/Samuel_Gridley_Howe"
shd,Sir Humphry Davy,"Sir Humphry Davy (1778-1829), British chemist and inventor: https://doi.org/10.1093/ref:odnb/7314"
sidneymorse,Sidney Morse,
sirjhall,Sir James Hall,"Sir James Hall (1761-1832): https://en.wikipedia.org/wiki/Sir_James_Hall,_4th_Baronet"
sjul,Stanislas Julien,"Stanislas Julien (1797-1873), French sinologist and https://en.wikipedia.org/wiki/Stanislas_Julien"
skiddy,Captain Skiddy,
slangles,S. Langles,
slmi,Samuel Latham Mitchill,Samuel Latham Mitchill (1764-:1831): https://publicdomainreview.org/essay/dr-mitchill-and-the-mathematical-tetrodon
slmo,"Sydney, Lady Morgan","Sydney, Lady Morgan (bap. 1783-d.1859): Irish novelist and travel writer, friend of Warden: https://doi.org/10.1093/ref:odnb/19234"
smiller,Colonel Samuel Miller,
smorris,Captain Samuel Morris,
sms,Samuel Martin Stephenson,"Samuel Martin Stephenson, founding member of the Belfast Literary Society and author of “The History of the Linen Manufacture in the Country of Antrim” (see Belfast Literary Society, 1801-1901: Historical Sketches [1902], 10, 185."
solin,Stephen Olin,"Stephen Olin (1797-1851), President of Randolph Macon College VA (1842-51). At more than six feet tall, Olin was described as a ‘commanding presence’: https://www.wesleyan.edu/president/pastpresidents/olin.html"
spleason,Stephen Pleasonton,Stephen Pleasonton (1776?- 1855): https://en.wikipedia.org/wiki/Stephen_Pleasonton
ssouthwick,Solomon Southwick,"Solomon Southwick (1773-1839), American newspaper publisher and political organizer of the Anti-Masonic Party: https://en.wikipedia.org/wiki/Solomon_Southwick"
sthompson,Smith Thompson,Smith Thompson (1768-1843): https://en.wikipedia.org/wiki/Smith_Thompson
susrobertson,Mrs Susanna Robertson,
